Sample_ID	Concentration	Ratio_260_280	Ratio_260_230	Day	Sample_Well_ID	Sample_Plate_ID	Molecule	Host	Experiment_name	Treatment_name	Treatment_ID	Leaf_replicate	Psyllid_replicate	qPCR_Well_ID	qPCR_plate_ID
Y84	14.2	1.85	2	NA	H12	4	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	4	P1	3
Y84	14.2	1.85	2	NA	H12	4	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	4	P2	3
Y63	53.5	1.93	1.89	NA	A1	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	3	A3	3
Y63	53.5	1.93	1.89	NA	A1	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	3	A4	3
W34	29.2	1.92	1.92	NA	B1	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	4	C3	3
W34	29.2	1.92	1.92	NA	B1	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	4	C4	3
Z72	19.6	1.77	1.19	NA	C1	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	2	E3	3
Z72	19.6	1.77	1.19	NA	C1	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	2	E4	3
W96	26.5	1.87	1.29	NA	D1	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	6	G3	3
W96	26.5	1.87	1.29	NA	D1	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	6	G4	3
W21	33.5	1.92	1.93	NA	E1	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	1	I3	3
W21	33.5	1.92	1.93	NA	E1	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	1	I4	3
X91	75.9	2.01	2.36	NA	F1	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	9	1	K3	3
X91	75.9	2.01	2.36	NA	F1	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	9	1	K4	3
X11	45	1.97	2.09	NA	G1	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	1	M3	3
X11	45	1.97	2.09	NA	G1	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	1	M4	3
V104	52	1.99	2.22	NA	H1	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	10	4	O3	3
V104	52	1.99	2.22	NA	H1	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	10	4	O4	3
W14	29.3	1.84	1.44	NA	A2	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	4	B3	3
W14	29.3	1.84	1.44	NA	A2	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	4	B4	3
X35	27.7	1.98	1.61	NA	B2	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	5	D3	3
X35	27.7	1.98	1.61	NA	B2	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	5	D4	3
Z53	47.8	1.98	1.95	NA	C2	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	3	F3	3
Z53	47.8	1.98	1.95	NA	C2	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	3	F4	3
Z75	23.6	1.86	1.46	NA	D2	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	5	H3	3
Z75	23.6	1.86	1.46	NA	D2	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	5	H4	3
Y92	62.9	1.89	1.64	NA	E2	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	2	J3	3
Y92	62.9	1.89	1.64	NA	E2	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	2	J4	3
W26	32.6	1.96	1.79	NA	F2	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	6	L3	3
W26	32.6	1.96	1.79	NA	F2	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	6	L4	3
V31	40.5	1.98	2.12	NA	G2	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	1	N3	3
V31	40.5	1.98	2.12	NA	G2	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	1	N4	3
W104	29.9	1.81	1.39	NA	H2	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	4	P3	3
W104	29.9	1.81	1.39	NA	H2	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	4	P4	3
W94	38.8	1.91	1.71	NA	A3	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	4	A5	3
W94	38.8	1.91	1.71	NA	A3	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	4	A6	3
Y102	28.5	1.97	0.73	NA	B3	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	2	C5	3
Y102	28.5	1.97	0.73	NA	B3	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	2	C6	3
V32	29.6	1.99	2.12	NA	C3	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	2	E5	3
V32	29.6	1.99	2.12	NA	C3	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	2	E6	3
W102	28.2	1.98	2.36	NA	D3	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	2	G5	3
W102	28.2	1.98	2.36	NA	D3	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	2	G6	3
V62	35.6	1.96	2.01	NA	E3	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	2	I5	3
V62	35.6	1.96	2.01	NA	E3	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	2	I6	3
X81	42.2	1.98	1.84	NA	F3	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	1	K5	3
X81	42.2	1.98	1.84	NA	F3	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	1	K6	3
Z52	25.8	1.94	1.32	NA	G3	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	2	M5	3
Z52	25.8	1.94	1.32	NA	G3	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	2	M6	3
Y34	57.6	2.01	2.21	NA	H3	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	4	O5	3
Y34	57.6	2.01	2.21	NA	H3	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	4	O6	3
V45	66.4	2.02	2.28	NA	A4	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	5	B5	3
V45	66.4	2.02	2.28	NA	A4	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	5	B6	3
Y83	57.4	2.01	2	NA	B4	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	3	D5	3
Y83	57.4	2.01	2	NA	B4	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	3	D6	3
X74	27.9	2.09	2.11	NA	C4	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	4	F5	3
X74	27.9	2.09	2.11	NA	C4	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	4	F6	3
Z74	21.8	1.96	2.24	NA	D4	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	4	H5	3
Z74	21.8	1.96	2.24	NA	D4	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	4	H6	3
V74	49.8	1.99	2.14	NA	E4	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	7	4	J5	3
V74	49.8	1.99	2.14	NA	E4	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	7	4	J6	3
Y66	33.5	1.98	2.11	NA	F4	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	6	L5	3
Y66	33.5	1.98	2.11	NA	F4	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	6	L6	3
V63	34.1	2.02	1.98	NA	G4	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	3	N5	3
V63	34.1	2.02	1.98	NA	G4	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	3	N6	3
V92	25.9	2.02	2.28	NA	H4	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	9	2	P5	3
V92	25.9	2.02	2.28	NA	H4	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	9	2	P6	3
W62	22.1	1.98	2.57	NA	A5	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	6	2	A7	3
W62	22.1	1.98	2.57	NA	A5	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	6	2	A8	3
Z81	27.3	1.97	2.14	NA	B5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	8	1	C7	3
Z81	27.3	1.97	2.14	NA	B5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	8	1	C8	3
Y52	59.7	2	2.25	NA	C5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	5	2	E7	3
Y52	59.7	2	2.25	NA	C5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	5	2	E8	3
W56	23.7	1.84	1.6	NA	D5	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	6	G7	3
W56	23.7	1.84	1.6	NA	D5	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	6	G8	3
Y62	59.2	1.93	1.79	NA	E5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	2	I7	3
Y62	59.2	1.93	1.79	NA	E5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	2	I8	3
Z12	33	1.99	2.12	NA	F5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	1	2	K7	3
Z12	33	1.99	2.12	NA	F5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	1	2	K8	3
Y54	28.6	1.96	1.97	NA	G5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	5	4	M7	3
Y54	28.6	1.96	1.97	NA	G5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	5	4	M8	3
X34	56.1	2	2.1	NA	H5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	4	O7	3
X34	56.1	2	2.1	NA	H5	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	4	O8	3
W44	40.2	2	1.39	NA	A6	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	4	B7	3
W44	40.2	2	1.39	NA	A6	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	4	B8	3
Z13	34.6	2.03	1.97	NA	B6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	1	3	D7	3
Z13	34.6	2.03	1.97	NA	B6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	1	3	D8	3
Y64	22.8	2.03	2.4	NA	C6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	4	F7	3
Y64	22.8	2.03	2.4	NA	C6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	4	F8	3
X13	24.9	1.9	2	NA	D6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	3	H7	3
X13	24.9	1.9	2	NA	D6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	3	H8	3
W43	27	1.95	1.98	NA	E6	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	3	J7	3
W43	27	1.95	1.98	NA	E6	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	3	J8	3
V64	30.7	1.87	1.78	NA	F6	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	4	L7	3
V64	30.7	1.87	1.78	NA	F6	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	4	L8	3
Y91	34.3	1.95	1.78	NA	G6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	1	N7	3
Y91	34.3	1.95	1.78	NA	G6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	1	N8	3
X41	49.7	2	2.34	NA	H6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	4	1	P7	3
X41	49.7	2	2.34	NA	H6	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	4	1	P8	3
X62	28.2	1.95	1.72	NA	A7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	6	2	A9	3
X62	28.2	1.95	1.72	NA	A7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	6	2	A10	3
X83	21	1.97	1.98	NA	B7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	3	C9	3
X83	21	1.97	1.98	NA	B7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	3	C10	3
Z51	46.1	1.99	2	NA	C7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	1	E9	3
Z51	46.1	1.99	2	NA	C7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	1	E10	3
Y44	54.4	2.01	2.19	NA	D7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	4	4	G9	3
Y44	54.4	2.01	2.19	NA	D7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	4	4	G10	3
V83	69.9	1.99	2.05	NA	E7	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	8	3	I9	3
V83	69.9	1.99	2.05	NA	E7	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	8	3	I10	3
Z35	21.6	1.95	1.78	NA	F7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	5	K9	3
Z35	21.6	1.95	1.78	NA	F7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	5	K10	3
Z34	27.4	1.9	1.53	NA	G7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	4	M9	3
Z34	27.4	1.9	1.53	NA	G7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	4	M10	3
Z54	31.1	1.86	1.52	NA	H7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	4	O9	3
Z54	31.1	1.86	1.52	NA	H7	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	4	O10	3
X33	45.9	1.97	2.1	NA	A8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	3	B9	3
X33	45.9	1.97	2.1	NA	A8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	3	B10	3
W95	19.8	1.99	1.55	NA	B8	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	5	D9	3
W95	19.8	1.99	1.55	NA	B8	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	5	D10	3
Y11	32.8	1.95	1.91	NA	C8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	1	1	F9	3
Y11	32.8	1.95	1.91	NA	C8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	1	1	F10	3
Y105	24.2	1.96	1.66	NA	D8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	5	H9	3
Y105	24.2	1.96	1.66	NA	D8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	5	H10	3
Y22	31.2	1.95	1.05	NA	E8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	2	2	J9	3
Y22	31.2	1.95	1.05	NA	E8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	2	2	J10	3
Y104	35.1	1.94	1.85	NA	F8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	4	L9	3
Y104	35.1	1.94	1.85	NA	F8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	4	L10	3
W82	20.2	1.8	1.16	NA	G8	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	8	2	N9	3
W82	20.2	1.8	1.16	NA	G8	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	8	2	N10	3
Z42	26.4	1.99	2.52	NA	H8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	4	2	P9	3
Z42	26.4	1.99	2.52	NA	H8	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	4	2	P10	3
V41	27.6	1.92	1.95	NA	A9	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	1	A11	3
V41	27.6	1.92	1.95	NA	A9	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	1	A12	3
Z14	28	1.99	2.01	NA	B9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	1	4	C11	3
Z14	28	1.99	2.01	NA	B9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	1	4	C12	3
Y73	20.7	1.82	1.35	NA	C9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	7	3	E11	3
Y73	20.7	1.82	1.35	NA	C9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	7	3	E12	3
X55	41.9	1.96	2.18	NA	D9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	5	5	G11	3
X55	41.9	1.96	2.18	NA	D9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	5	5	G12	3
X63	26.3	1.82	1.5	NA	E9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	6	3	I11	3
X63	26.3	1.82	1.5	NA	E9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	6	3	I12	3
W93	23	2	2.19	NA	F9	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	3	K11	3
W93	23	2	2.19	NA	F9	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	3	K12	3
X72	25.3	1.94	1.3	NA	G9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	2	M11	3
X72	25.3	1.94	1.3	NA	G9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	2	M12	3
Y35	29.6	1.96	1.85	NA	H9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	5	O11	3
Y35	29.6	1.96	1.85	NA	H9	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	5	O12	3
W103	43.7	1.96	2.03	NA	A10	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	3	B11	3
W103	43.7	1.96	2.03	NA	A10	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	3	B12	3
X52	59.1	2.01	2.25	NA	B10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	5	2	D11	3
X52	59.1	2.01	2.25	NA	B10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	5	2	D12	3
Y93	25.9	1.92	0.64	NA	C10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	3	F11	3
Y93	25.9	1.92	0.64	NA	C10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	3	F12	3
X71	27.6	1.99	2.12	NA	D10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	1	H11	3
X71	27.6	1.99	2.12	NA	D10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	1	H12	3
Z71	26.6	1.87	1.92	NA	E10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	1	J11	3
Z71	26.6	1.87	1.92	NA	E10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	1	J12	3
Z101	29	1.98	1.84	NA	F10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	10	1	L11	3
Z101	29	1.98	1.84	NA	F10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	10	1	L12	3
W12	34.7	1.99	2.22	NA	G10	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	2	N11	3
W12	34.7	1.99	2.22	NA	G10	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	2	N12	3
X12	19.4	1.47	0.65	NA	H10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	2	P11	3
X12	19.4	1.47	0.65	NA	H10	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	2	P12	3
W72	20.1	1.91	1.77	NA	A11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	7	2	A13	3
W72	20.1	1.91	1.77	NA	A11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	7	2	A14	3
X53	64.2	1.97	2.09	NA	B11	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	5	3	C13	3
X53	64.2	1.97	2.09	NA	B11	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	5	3	C14	3
Z22	36.2	2.02	1.98	NA	C11	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	2	2	E13	3
Z22	36.2	2.02	1.98	NA	C11	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	2	2	E14	3
V36	37.1	1.99	1.44	NA	D11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	6	G13	3
V36	37.1	1.99	1.44	NA	D11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	6	G14	3
V34	24.6	1.92	1.48	NA	E11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	4	I13	3
V34	24.6	1.92	1.48	NA	E11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	4	I14	3
W22	28.9	1.91	1.86	NA	F11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	2	K13	3
W22	28.9	1.91	1.86	NA	F11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	2	K14	3
X42	29.5	1.77	1.32	NA	G11	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	4	2	M13	3
X42	29.5	1.77	1.32	NA	G11	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	4	2	M14	3
V42	31.8	1.9	1.73	NA	H11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	2	O13	3
V42	31.8	1.9	1.73	NA	H11	5	cDNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	2	O14	3
Y14	25.3	2.04	2.4	NA	A12	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	1	4	B13	3
Y14	25.3	2.04	2.4	NA	A12	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	1	4	B14	3
W83	34.6	1.96	2.01	NA	B12	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	8	3	D13	3
W83	34.6	1.96	2.01	NA	B12	5	cDNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	8	3	D14	3
Z102	28	2	2.64	NA	C12	5	cDNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	10	2	F13	3
